,Season,Crop,Temperature,humidity,soil moisture, area,Production
7275,Rabi       ,Jowar,35.0,50.0,59.0,12.0,55.0
7276,Rabi       ,Maize,25.0,55.0,55.0,10684.0,92096.0
7277,Rabi       ,Mesta,36.0,35.0,45.0,52.0,472.0
7278,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,21453.0,5041.0
7279,Rabi       ,Onion,36.0,41.0,50.0,14.0,259.0
7280,Rabi       ,Rice,37.0,42.0,55.0,169523.0,777602.0
7281,Rabi       ,Sesamum,36.0,40.0,54.0,880.0,185.0
7282,Rabi       ,Sunflower,34.0,45.0,52.0,412.0,460.0
7283,Rabi       ,Sweet potato,34.0,55.0,62.0,12.0,105.0
7284,Rabi       ,Tobacco,35.0,50.0,59.0,2828.0,9202.0
7285,Rabi       ,Tomato,25.0,55.0,55.0,716.0,8094.0
7286,Rabi       ,Urad,36.0,35.0,45.0,18625.0,2403.0
7287,Whole Year ,Banana,37.0,40.0,46.0,12427.0,153871.0
7288,Whole Year ,Cashewnut,36.0,41.0,50.0,30402.0,7753.0
7289,Whole Year ,Castor seed,37.0,42.0,55.0,45.0,36.0
7290,Whole Year ,Coconut ,36.0,40.0,54.0,49114.0,720895000.0
7291,Whole Year ,Sweet potato,34.0,55.0,62.0,34.0,298.0
7292,Kharif     ,Arhar/Tur,35.0,50.0,59.0,2164.0,1807.0
7293,Kharif     ,Bajra,25.0,55.0,55.0,58.0,75.0
7294,Kharif     ,Brinjal,36.0,35.0,45.0,1509.0,9135.0
7295,Kharif     ,Cabbage,37.0,40.0,46.0,22.0,271.0
7296,Kharif     ,Cashewnut,36.0,41.0,50.0,29608.0,15159.0
7297,Kharif     ,Castor seed,37.0,42.0,55.0,38.0,25.0
7298,Kharif     ,Cotton(lint),36.0,40.0,54.0,22433.0,47597.0
7299,Kharif     ,Cowpea(Lobia),34.0,45.0,52.0,5.0,2.0
7300,Kharif     ,Dry chillies,34.0,55.0,62.0,374.0,2152.0
7301,Kharif     ,Groundnut,35.0,50.0,59.0,27.0,44.0
7302,Rabi       ,Rice,25.0,55.0,55.0,83957.0,314503.0
7303,Rabi       ,Sesamum,36.0,35.0,45.0,221.0,40.0
7304,Rabi       ,Small millets,37.0,40.0,46.0,73.0,53.0
7305,Rabi       ,Urad,36.0,41.0,50.0,8815.0,5747.0
7306,Whole Year ,Banana,37.0,42.0,55.0,452.0,9320.0
7307,Whole Year ,Cashewnut,36.0,40.0,54.0,1060.0,339.0
7308,Whole Year ,Coconut ,34.0,45.0,52.0,63.0,577778.0
7309,Whole Year ,Coriander,34.0,55.0,62.0,2583.0,2469.0
7310,Whole Year ,Sugarcane,35.0,50.0,59.0,251.0,20080.0
7311,Whole Year ,Sunflower,25.0,55.0,55.0,39982.0,40780.0
7312,Whole Year ,Sweet potato,36.0,35.0,45.0,204.0,4280.0
7313,Whole Year ,Tobacco,37.0,40.0,46.0,81738.0,120504.0
7314,Whole Year ,Turmeric,36.0,41.0,50.0,329.0,2261.0
7315,Kharif     ,Arhar/Tur,37.0,42.0,55.0,49762.0,24981.0
7316,Kharif     ,Bajra,36.0,40.0,54.0,4915.0,12450.0
7317,Kharif     ,Castor seed,34.0,45.0,52.0,8387.0,4261.0
7318,Kharif     ,Cotton(lint),34.0,55.0,62.0,32960.0,93645.0
7319,Kharif     ,Dry chillies,35.0,50.0,59.0,12285.0,31830.0
7320,Kharif     ,Groundnut,25.0,55.0,55.0,2052.0,2274.0
7321,Kharif     ,Jowar,36.0,35.0,45.0,408.0,481.0
7322,Kharif     ,Maize,37.0,40.0,46.0,244.0,605.0
7323,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,2371.0,1034.0
7324,Kharif     ,Onion,37.0,42.0,55.0,177.0,2866.0
7325,Kharif     ,Ragi,36.0,40.0,54.0,160.0,160.0
7326,Kharif     ,Rice,34.0,45.0,52.0,32959.0,117730.0
7327,Kharif     ,Sesamum,34.0,55.0,62.0,10373.0,2116.0
7328,Kharif     ,Small millets,35.0,50.0,59.0,106.0,62.0
7329,Kharif     ,Urad,25.0,55.0,55.0,2919.0,861.0
7330,Rabi       ,Arhar/Tur,36.0,35.0,45.0,189.0,95.0
7331,Rabi       ,Bajra,37.0,40.0,46.0,426.0,1079.0
7332,Rabi       ,Dry chillies,36.0,41.0,50.0,5680.0,30564.0
7333,Rabi       ,Gram,37.0,42.0,55.0,94477.0,161650.0
7334,Rabi       ,Groundnut,36.0,40.0,54.0,5526.0,18418.0
7335,Rabi       ,Horse-gram,34.0,45.0,52.0,299.0,186.0
7336,Rabi       ,Jowar,34.0,55.0,62.0,7104.0,16460.0
7337,Rabi       ,Maize,35.0,50.0,59.0,5586.0,46861.0
7338,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,746.0,454.0
7339,Rabi       ,Onion,36.0,35.0,45.0,79.0,2006.0
7340,Rabi       ,Ragi,37.0,40.0,46.0,1451.0,3046.0
7341,Rabi       ,Rice,37.0,42.0,55.0,96240.0,371390.0
7342,Rabi       ,Sesamum,36.0,40.0,54.0,1434.0,284.0
7343,Rabi       ,Small millets,34.0,45.0,52.0,921.0,866.0
7344,Rabi       ,Urad,34.0,55.0,62.0,8835.0,5186.0
7345,Whole Year ,Banana,35.0,50.0,59.0,382.0,8794.0
7346,Whole Year ,Cashewnut,25.0,55.0,55.0,1063.0,316.0
7347,Whole Year ,Coconut ,36.0,35.0,45.0,61.0,684360.0
7348,Whole Year ,Coriander,37.0,40.0,46.0,1555.0,1600.0
7349,Whole Year ,Sugarcane,36.0,41.0,50.0,144.0,10656.0
7350,Whole Year ,Sunflower,37.0,42.0,55.0,23750.0,23312.0
7351,Whole Year ,Sweet potato,36.0,40.0,54.0,129.0,2484.0
7352,Whole Year ,Tobacco,34.0,45.0,52.0,94292.0,157105.0
7353,Whole Year ,Turmeric,34.0,55.0,62.0,281.0,1752.0
7354,Kharif     ,Arhar/Tur,35.0,50.0,59.0,87971.0,30174.0
7355,Kharif     ,Bajra,25.0,55.0,55.0,18830.0,40729.0
7356,Kharif     ,Castor seed,36.0,35.0,45.0,5421.0,2569.0
7357,Kharif     ,Cotton(lint),37.0,40.0,46.0,51421.0,115063.0
7358,Kharif     ,Dry chillies,36.0,41.0,50.0,12605.0,40210.0
7359,Kharif     ,Groundnut,37.0,42.0,55.0,2378.0,388.0
7360,Kharif     ,Jowar,36.0,40.0,54.0,124.0,179.0
7361,Kharif     ,Maize,34.0,45.0,52.0,260.0,1460.0
7362,Kharif     ,Moong(Green Gram),34.0,55.0,62.0,26840.0,7005.0
7363,Kharif     ,Onion,35.0,50.0,59.0,303.0,6017.0
7364,Kharif     ,Rice,25.0,55.0,55.0,48878.0,143300.0
7365,Kharif     ,Sesamum,36.0,35.0,45.0,36694.0,4183.0
7366,Kharif     ,Small millets,37.0,40.0,46.0,255.0,443.0
7367,Kharif     ,Soyabean,36.0,41.0,50.0,2.0,4.0
7368,Kharif     ,Urad,37.0,42.0,55.0,2352.0,993.0
7369,Rabi       ,Bajra,36.0,40.0,54.0,990.0,2141.0
7370,Rabi       ,Dry chillies,34.0,45.0,52.0,4207.0,24194.0
7371,Rabi       ,Gram,34.0,55.0,62.0,73323.0,123549.0
7372,Rabi       ,Groundnut,35.0,50.0,59.0,5844.0,14487.0
7373,Rabi       ,Horse-gram,25.0,55.0,55.0,191.0,79.0
7374,Rabi       ,Jowar,36.0,35.0,45.0,3803.0,6199.0
7375,Rabi       ,Maize,37.0,40.0,46.0,8734.0,73139.0
7376,Rabi       ,Moong(Green Gram),36.0,41.0,50.0,1507.0,960.0
7377,Rabi       ,Onion,37.0,42.0,55.0,60.0,783.0
7378,Rabi       ,Ragi,36.0,40.0,54.0,1076.0,1542.0
7379,Rabi       ,Rapeseed &Mustard,34.0,45.0,52.0,155.0,376.0
7380,Rabi       ,Rice,34.0,55.0,62.0,107903.0,376150.0
7381,Rabi       ,Sesamum,35.0,50.0,59.0,3256.0,742.0
7382,Rabi       ,Small millets,25.0,55.0,55.0,668.0,709.0
7383,Rabi       ,Urad,36.0,35.0,45.0,16883.0,6365.0
7384,Whole Year ,Banana,37.0,40.0,46.0,292.0,7444.0
7385,Whole Year ,Cashewnut,36.0,41.0,50.0,1056.0,253.0
7386,Whole Year ,Coriander,37.0,42.0,55.0,843.0,571.0
7387,Whole Year ,Sugarcane,36.0,40.0,54.0,331.0,27142.0
7388,Whole Year ,Sunflower,34.0,45.0,52.0,18503.0,22870.0
7389,Whole Year ,Sweet potato,34.0,55.0,62.0,137.0,1918.0
7390,Whole Year ,Tobacco,35.0,50.0,59.0,81271.0,127518.0
7391,Whole Year ,Turmeric,25.0,55.0,55.0,532.0,3248.0
7392,Kharif     ,Arhar/Tur,36.0,35.0,45.0,38173.0,12444.0
7393,Kharif     ,Bajra,37.0,40.0,46.0,9738.0,20450.0
7394,Kharif     ,Castor seed,36.0,41.0,50.0,12329.0,5105.0
7395,Kharif     ,Cotton(lint),37.0,42.0,55.0,57941.0,140142.0
7396,Kharif     ,Cowpea(Lobia),36.0,40.0,54.0,3.0,1.0
7397,Kharif     ,Dry chillies,34.0,45.0,52.0,21257.0,55056.0
7398,Kharif     ,Groundnut,34.0,55.0,62.0,2172.0,150.0
7399,Kharif     ,Jowar,35.0,50.0,59.0,66.0,142.0
7400,Kharif     ,Maize,25.0,55.0,55.0,587.0,2629.0
7401,Kharif     ,Moong(Green Gram),36.0,35.0,45.0,3141.0,1219.0
7402,Kharif     ,Onion,37.0,40.0,46.0,603.0,8690.0
7403,Kharif     ,Ragi,36.0,41.0,50.0,35.0,25.0
7404,Kharif     ,Rice,37.0,42.0,55.0,39122.0,134932.0
7405,Kharif     ,Sesamum,36.0,40.0,54.0,2451.0,1456.0
7406,Kharif     ,Small millets,34.0,45.0,52.0,23.0,46.0
7407,Kharif     ,Soyabean,34.0,55.0,62.0,7.0,11.0
7408,Kharif     ,Urad,35.0,50.0,59.0,2306.0,1155.0
7409,Rabi       ,Bajra,25.0,55.0,55.0,377.0,792.0
7410,Rabi       ,Cowpea(Lobia),36.0,35.0,45.0,3599.0,2865.0
7411,Rabi       ,Dry chillies,37.0,40.0,46.0,10727.0,51533.0
7412,Rabi       ,Gram,36.0,41.0,50.0,94684.0,138996.0
7413,Rabi       ,Groundnut,37.0,42.0,55.0,4106.0,12330.0
7414,Rabi       ,Horse-gram,36.0,40.0,54.0,336.0,140.0
7415,Rabi       ,Jowar,34.0,45.0,52.0,10975.0,23146.0
7416,Rabi       ,Maize,34.0,55.0,62.0,12951.0,100642.0
7417,Rabi       ,Moong(Green Gram),35.0,50.0,59.0,916.0,432.0
7418,Rabi       ,Onion,25.0,55.0,55.0,297.0,7603.0
7419,Rabi       ,Ragi,36.0,35.0,45.0,954.0,1636.0
7420,Rabi       ,Rapeseed &Mustard,37.0,40.0,46.0,5.0,12.0
7421,Rabi       ,Rice,36.0,41.0,50.0,79396.0,292098.0
7422,Rabi       ,Sesamum,37.0,42.0,55.0,2163.0,467.0
7423,Rabi       ,Small millets,36.0,40.0,54.0,994.0,964.0
7424,Rabi       ,Urad,34.0,45.0,52.0,26175.0,11517.0
7425,Whole Year ,Banana,34.0,55.0,62.0,430.0,11455.0
7426,Whole Year ,Cashewnut,35.0,50.0,59.0,1078.0,277.0
7427,Whole Year ,Coconut ,25.0,55.0,55.0,47.0,655424.0
7428,Whole Year ,Coriander,36.0,35.0,45.0,529.0,501.0
7429,Whole Year ,Sugarcane,37.0,40.0,46.0,423.0,34263.0
7430,Whole Year ,Sunflower,36.0,41.0,50.0,17007.0,18623.0
7431,Whole Year ,Sweet potato,37.0,42.0,55.0,99.0,1571.0
7432,Whole Year ,Tobacco,36.0,40.0,54.0,62776.0,109504.0
7433,Whole Year ,Turmeric,34.0,45.0,52.0,1343.0,10084.0
7434,Kharif     ,Arhar/Tur,34.0,55.0,62.0,56606.0,37700.0
7435,Kharif     ,Bajra,35.0,50.0,59.0,28780.0,59344.0
7436,Kharif     ,Brinjal,25.0,55.0,55.0,297.0,3072.0
7437,Kharif     ,Cabbage,36.0,35.0,45.0,31.0,816.0
7438,Kharif     ,Cashewnut,37.0,40.0,46.0,1045.0,283.0
7439,Kharif     ,Castor seed,36.0,41.0,50.0,10304.0,9480.0
7440,Kharif     ,Cotton(lint),37.0,42.0,55.0,63206.0,195939.0
7441,Kharif     ,Cowpea(Lobia),36.0,40.0,54.0,105.0,41.0
7442,Kharif     ,Dry chillies,34.0,45.0,52.0,17409.0,66119.0
7443,Kharif     ,Dry ginger,34.0,55.0,62.0,8.0,62.0
7444,Kharif     ,Groundnut,35.0,50.0,59.0,2918.0,4803.0
7445,Kharif     ,Jowar,25.0,55.0,55.0,478.0,1268.0
7446,Kharif     ,Lemon,36.0,35.0,45.0,1509.0,11100.0
7447,Kharif     ,Maize,37.0,40.0,46.0,1604.0,8937.0
7448,Kharif     ,Mango,36.0,41.0,50.0,6088.0,46957.0
7449,Kharif     ,Moong(Green Gram),37.0,42.0,55.0,2655.0,879.0
7450,Kharif     ,Onion,36.0,40.0,54.0,569.0,10863.0
7451,Kharif     ,Papaya,34.0,45.0,52.0,1290.0,173044.0
7452,Kharif     ,Ragi,34.0,55.0,62.0,59.0,63.0
7453,Kharif     ,Rice,35.0,50.0,59.0,17820.0,64027.0
7454,Kharif     ,Sapota,25.0,55.0,55.0,2561.0,26220.0
7455,Kharif     ,Sesamum,36.0,35.0,45.0,3025.0,1231.0
7456,Kharif     ,Small millets,37.0,40.0,46.0,1079.0,2101.0
7457,Kharif     ,Soyabean,36.0,41.0,50.0,3.0,5.0
7458,Kharif     ,Sugarcane,37.0,42.0,55.0,661.0,50837.0
7459,Kharif     ,Sunflower,36.0,40.0,54.0,810.0,612.0
7460,Kharif     ,Tobacco,34.0,45.0,52.0,2359.0,7247.0
7461,Kharif     ,Tomato,34.0,55.0,62.0,1117.0,13941.0
7462,Kharif     ,Turmeric,35.0,50.0,59.0,557.0,3690.0
7463,Kharif     ,Urad,25.0,55.0,55.0,3367.0,2384.0
7464,Rabi       ,Arhar/Tur,36.0,35.0,45.0,20.0,13.0
7465,Rabi       ,Bajra,37.0,40.0,46.0,648.0,1336.0
7466,Rabi       ,Brinjal,36.0,41.0,50.0,295.0,3052.0
7467,Rabi       ,Cabbage,37.0,42.0,55.0,45.0,1185.0
7468,Rabi       ,Castor seed,36.0,40.0,54.0,2799.0,2575.0
7469,Rabi       ,Coriander,34.0,45.0,52.0,56.0,52.0
7470,Rabi       ,Cotton(lint),34.0,55.0,62.0,3838.0,11898.0
7471,Rabi       ,Cowpea(Lobia),35.0,50.0,59.0,5437.0,6514.0
7472,Rabi       ,Dry chillies,25.0,55.0,55.0,4736.0,20692.0
7473,Rabi       ,Gram,36.0,35.0,45.0,112135.0,209468.0
7474,Rabi       ,Groundnut,37.0,40.0,46.0,4979.0,14006.0
7475,Rabi       ,Horse-gram,36.0,41.0,50.0,234.0,131.0
7476,Rabi       ,Jowar,37.0,42.0,55.0,19768.0,39220.0
7477,Rabi       ,Maize,36.0,40.0,54.0,19797.0,125355.0
7478,Rabi       ,Moong(Green Gram),34.0,45.0,52.0,446.0,150.0
7479,Rabi       ,Onion,34.0,55.0,62.0,52.0,1144.0
7480,Rabi       ,Ragi,35.0,50.0,59.0,1179.0,1945.0
7481,Rabi       ,Rice,25.0,55.0,55.0,33942.0,125959.0
7482,Rabi       ,Sesamum,36.0,35.0,45.0,2971.0,781.0
7483,Rabi       ,Small millets,37.0,40.0,46.0,1499.0,1262.0
7484,Rabi       ,Soyabean,36.0,41.0,50.0,65.0,118.0
7485,Rabi       ,Sunflower,37.0,42.0,55.0,15205.0,15342.0
7486,Rabi       ,Sweet potato,36.0,40.0,54.0,58.0,558.0
7487,Rabi       ,Tobacco,34.0,45.0,52.0,69234.0,125623.0
7488,Rabi       ,Tomato,34.0,55.0,62.0,933.0,10975.0
7489,Rabi       ,Turmeric,35.0,50.0,59.0,25.0,166.0
7490,Rabi       ,Urad,25.0,55.0,55.0,23319.0,18497.0
7491,Whole Year ,Coconut ,36.0,35.0,45.0,39.0,666000.0
7492,Kharif     ,Arhar/Tur,37.0,40.0,46.0,53584.0,48922.0
7493,Kharif     ,Bajra,36.0,41.0,50.0,25277.0,45726.0
7494,Kharif     ,Brinjal,37.0,42.0,55.0,194.0,1251.0
7495,Kharif     ,Cabbage,36.0,40.0,54.0,1.0,19.0
7496,Kharif     ,Cashewnut,34.0,45.0,52.0,1029.0,324.0
7497,Kharif     ,Castor seed,34.0,55.0,62.0,6429.0,4648.0
7498,Kharif     ,Cotton(lint),35.0,50.0,59.0,82988.0,276301.0
7499,Kharif     ,Cowpea(Lobia),25.0,55.0,55.0,377.0,181.0
7500,Kharif     ,Dry chillies,36.0,35.0,45.0,20316.0,79090.0
7501,Kharif     ,Groundnut,37.0,40.0,46.0,3484.0,6522.0
7502,Kharif     ,Horse-gram,36.0,41.0,50.0,6.0,4.0
7503,Kharif     ,Jowar,37.0,42.0,55.0,477.0,833.0
7504,Kharif     ,Lemon,36.0,40.0,54.0,1590.0,12669.0
7505,Kharif     ,Maize,34.0,45.0,52.0,3012.0,13006.0
7506,Kharif     ,Mango,34.0,55.0,62.0,6433.0,48061.0
7507,Kharif     ,Moong(Green Gram),35.0,50.0,59.0,3696.0,1460.0
7508,Kharif     ,Onion,25.0,55.0,55.0,462.0,8700.0
7509,Kharif     ,other oilseeds,36.0,35.0,45.0,6494.0,4753.0
7510,Kharif     ,Papaya,37.0,40.0,46.0,918.0,120534.0
7511,Kharif     ,Ragi,36.0,41.0,50.0,120.0,101.0
7512,Kharif     ,Rice,37.0,42.0,55.0,58034.0,213391.0
7513,Kharif     ,Sapota,36.0,40.0,54.0,2544.0,24901.0
7514,Kharif     ,Sesamum,34.0,45.0,52.0,8713.0,5446.0
7515,Kharif     ,Small millets,34.0,55.0,62.0,661.0,1003.0
7516,Kharif     ,Soyabean,35.0,50.0,59.0,65.0,105.0
7517,Kharif     ,Sugarcane,25.0,55.0,55.0,673.0,53132.0
7518,Kharif     ,Sunflower,36.0,35.0,45.0,483.0,381.0
7519,Kharif     ,Tobacco,37.0,40.0,46.0,2805.0,8753.0
7520,Kharif     ,Tomato,36.0,41.0,50.0,1098.0,13639.0
7521,Kharif     ,Turmeric,37.0,42.0,55.0,762.0,5073.0
7522,Kharif     ,Urad,36.0,40.0,54.0,1600.0,1000.0
7523,Rabi       ,Arhar/Tur,34.0,45.0,52.0,45.0,41.0
7524,Rabi       ,Bajra,34.0,55.0,62.0,649.0,1174.0
7525,Rabi       ,Brinjal,35.0,50.0,59.0,237.0,1529.0
7526,Rabi       ,Cabbage,25.0,55.0,55.0,26.0,488.0
7527,Rabi       ,Castor seed,36.0,35.0,45.0,1098.0,794.0
7528,Rabi       ,Coriander,37.0,40.0,46.0,105.0,97.0
7529,Rabi       ,Cotton(lint),36.0,41.0,50.0,1352.0,4501.0
7530,Rabi       ,Cowpea(Lobia),37.0,42.0,55.0,6075.0,5662.0
7531,Rabi       ,Dry chillies,36.0,40.0,54.0,7842.0,44731.0
7532,Rabi       ,Gram,34.0,45.0,52.0,69465.0,135109.0
7533,Rabi       ,Groundnut,34.0,55.0,62.0,3371.0,12277.0
7534,Rabi       ,Horse-gram,35.0,50.0,59.0,325.0,149.0
7535,Rabi       ,Jowar,25.0,55.0,55.0,7842.0,16649.0
7536,Rabi       ,Maize,36.0,35.0,45.0,20101.0,161351.0
7537,Rabi       ,Moong(Green Gram),37.0,40.0,46.0,688.0,588.0
7538,Rabi       ,Onion,36.0,41.0,50.0,67.0,1241.0
7539,Rabi       ,Ragi,37.0,42.0,55.0,988.0,1659.0
7540,Rabi       ,Rice,36.0,40.0,54.0,80544.0,318874.0
7541,Rabi       ,Safflower,34.0,45.0,52.0,13.0,9.0
7542,Rabi       ,Sesamum,34.0,55.0,62.0,4137.0,869.0
7543,Rabi       ,Small millets,35.0,50.0,59.0,670.0,744.0
7544,Rabi       ,Sunflower,25.0,55.0,55.0,8746.0,10312.0
7545,Rabi       ,Sweet potato,36.0,35.0,45.0,81.0,711.0
7546,Rabi       ,Tobacco,37.0,40.0,46.0,83416.0,158600.0
7547,Rabi       ,Tomato,36.0,41.0,50.0,1046.0,13560.0
7548,Rabi       ,Turmeric,37.0,42.0,55.0,34.0,226.0
7549,Rabi       ,Urad,36.0,40.0,54.0,11518.0,9491.0
7550,Whole Year ,Banana,34.0,45.0,52.0,487.0,9561.0
7551,Whole Year ,Cashewnut,34.0,55.0,62.0,1029.0,324.0
7552,Whole Year ,Castor seed,35.0,50.0,59.0,7527.0,5442.0
7553,Whole Year ,Coconut ,25.0,55.0,55.0,39.0,646000.0
7554,Whole Year ,Coriander,36.0,35.0,45.0,105.0,97.0
7555,Whole Year ,Safflower,37.0,40.0,46.0,13.0,9.0
7556,Whole Year ,Sweet potato,37.0,42.0,55.0,81.0,711.0
7557,Kharif     ,Arhar/Tur,36.0,40.0,54.0,43123.0,30962.0
7558,Kharif     ,Bajra,34.0,45.0,52.0,10611.0,10887.0
7559,Kharif     ,Brinjal,34.0,55.0,62.0,296.0,2843.0
7560,Kharif     ,Cashewnut,35.0,50.0,59.0,958.0,335.0
7561,Kharif     ,Castor seed,25.0,55.0,55.0,2563.0,1128.0
7562,Kharif     ,Cotton(lint),36.0,35.0,45.0,71520.0,252407.0
7563,Kharif     ,Cowpea(Lobia),37.0,40.0,46.0,897.0,780.0
7564,Kharif     ,Dry chillies,36.0,41.0,50.0,21371.0,75824.0
7565,Kharif     ,Groundnut,37.0,42.0,55.0,2376.0,3835.0
7566,Kharif     ,Jowar,36.0,40.0,54.0,12.0,18.0
7567,Kharif     ,Lemon,34.0,45.0,52.0,1754.0,10833.0
7568,Kharif     ,Maize,34.0,55.0,62.0,1183.0,4294.0
7569,Kharif     ,Mango,35.0,50.0,59.0,6529.0,54550.0
7570,Kharif     ,Moong(Green Gram),25.0,55.0,55.0,514.0,278.0
7571,Kharif     ,Onion,36.0,35.0,45.0,303.0,5563.0
7572,Kharif     ,Papaya,37.0,40.0,46.0,657.0,45451.0
7573,Kharif     ,Pome Granet,36.0,41.0,50.0,4.0,41.0
7574,Kharif     ,Ragi,37.0,42.0,55.0,24.0,23.0
7575,Kharif     ,Rice,36.0,40.0,54.0,31764.0,121783.0
7576,Kharif     ,Sapota,34.0,45.0,52.0,2391.0,19635.0
7577,Kharif     ,Sesamum,34.0,55.0,62.0,1113.0,213.0
7578,Whole Year ,Cashewnut,36.0,40.0,54.0,39890.0,12637.0
7579,Whole Year ,Coconut ,34.0,45.0,52.0,22564.0,276183360.0
7580,Whole Year ,Coriander,34.0,55.0,62.0,54.0,38.0
7581,Whole Year ,Dry ginger,35.0,50.0,59.0,1.0,3.0
7582,Whole Year ,Sugarcane,25.0,55.0,55.0,34369.0,3087642.0
7583,Whole Year ,Sunflower,36.0,35.0,45.0,2362.0,2681.0
7584,Whole Year ,Sweet potato,37.0,40.0,46.0,12.0,116.0
7585,Whole Year ,Tobacco,36.0,41.0,50.0,20597.0,40931.0
7586,Whole Year ,Turmeric,37.0,42.0,55.0,429.0,2690.0
7587,Kharif     ,Arhar/Tur,36.0,40.0,54.0,269.0,129.0
7588,Kharif     ,Cotton(lint),34.0,45.0,52.0,4370.0,13444.0
7589,Kharif     ,Dry chillies,34.0,55.0,62.0,190.0,855.0
7590,Kharif     ,Groundnut,35.0,50.0,59.0,1436.0,1394.0
7591,Kharif     ,Horse-gram,25.0,55.0,55.0,91.0,39.0
7592,Kharif     ,Jowar,36.0,35.0,45.0,174.0,129.0
7593,Kharif     ,Maize,37.0,40.0,46.0,2985.0,8185.0
7594,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,109.0,42.0
7595,Kharif     ,Other Kharif pulses,37.0,42.0,55.0,8.0,3.0
7596,Kharif     ,Rice,36.0,40.0,54.0,245236.0,682001.0
7597,Kharif     ,Sesamum,34.0,45.0,52.0,27.0,7.0
7598,Kharif     ,Urad,34.0,55.0,62.0,1167.0,447.0
7599,Rabi       ,Dry chillies,35.0,50.0,59.0,3124.0,3627.0
7600,Rabi       ,Groundnut,25.0,55.0,55.0,3321.0,8117.0
7601,Rabi       ,Horse-gram,36.0,35.0,45.0,376.0,190.0
7602,Rabi       ,Jowar,37.0,40.0,46.0,212.0,457.0
7603,Rabi       ,Maize,36.0,41.0,50.0,27468.0,196561.0
7604,Rabi       ,Moong(Green Gram),37.0,42.0,55.0,5460.0,2877.0
7605,Rabi       ,Other  Rabi pulses,36.0,40.0,54.0,753.0,358.0
7606,Rabi       ,Rice,34.0,45.0,52.0,188804.0,875107.0
7607,Rabi       ,Sesamum,34.0,55.0,62.0,742.0,147.0
7608,Rabi       ,Urad,35.0,50.0,59.0,11572.0,7314.0
7609,Whole Year ,Arecanut,25.0,55.0,55.0,9.0,6.0
7610,Whole Year ,Banana,36.0,35.0,45.0,7427.0,144648.0
7611,Whole Year ,Cashewnut,37.0,40.0,46.0,38718.0,7136.0
7612,Whole Year ,Coconut ,36.0,41.0,50.0,22664.0,383806080.0
7613,Whole Year ,Dry ginger,37.0,42.0,55.0,8.0,22.0
7614,Whole Year ,Sugarcane,36.0,40.0,54.0,36365.0,3329761.0
7615,Whole Year ,Sunflower,34.0,45.0,52.0,2118.0,1721.0
7616,Whole Year ,Sweet potato,34.0,55.0,62.0,1.0,11.0
7617,Whole Year ,Tobacco,35.0,50.0,59.0,21129.0,38374.0
7618,Whole Year ,Turmeric,25.0,55.0,55.0,357.0,2099.0
7619,Kharif     ,Cotton(lint),36.0,35.0,45.0,5000.0,18000.0
7620,Kharif     ,Groundnut,37.0,40.0,46.0,2000.0,2000.0
7621,Kharif     ,Maize,36.0,41.0,50.0,2000.0,18000.0
7622,Kharif     ,Rice,37.0,42.0,55.0,254000.0,825000.0
7623,Kharif     ,Urad,36.0,40.0,54.0,1000.0,1000.0
7624,Rabi       ,Dry chillies,34.0,45.0,52.0,4000.0,8000.0
7625,Rabi       ,Groundnut,34.0,55.0,62.0,4000.0,12000.0
7626,Rabi       ,Maize,35.0,50.0,59.0,34000.0,226000.0
7627,Rabi       ,Moong(Green Gram),25.0,55.0,55.0,4000.0,1000.0
7628,Rabi       ,Rice,36.0,35.0,45.0,192000.0,814000.0
7629,Rabi       ,Sunflower,36.0,41.0,50.0,2000.0,3000.0
7630,Rabi       ,Urad,37.0,42.0,55.0,7000.0,4000.0
7631,Whole Year ,Sugarcane,36.0,40.0,54.0,35000.0,3331000.0
7632,Whole Year ,Tobacco,34.0,45.0,52.0,22000.0,47000.0
7633,Kharif     ,Arhar/Tur,34.0,55.0,62.0,259.0,124.0
7634,Kharif     ,Cotton(lint),35.0,50.0,59.0,3512.0,12623.0
7635,Kharif     ,Dry chillies,25.0,55.0,55.0,40.0,179.0
7636,Kharif     ,Groundnut,36.0,35.0,45.0,2837.0,3396.0
7637,Kharif     ,Maize,37.0,40.0,46.0,2919.0,13626.0
7638,Kharif     ,Moong(Green Gram),36.0,41.0,50.0,280.0,110.0
7639,Kharif     ,Rice,37.0,42.0,55.0,255444.0,778593.0
7640,Kharif     ,Sesamum,36.0,40.0,54.0,29.0,6.0
7641,Kharif     ,Urad,34.0,45.0,52.0,1222.0,444.0
7642,Rabi       ,Dry chillies,34.0,55.0,62.0,2311.0,5385.0
7643,Rabi       ,Groundnut,35.0,50.0,59.0,7853.0,16593.0
7644,Rabi       ,Horse-gram,25.0,55.0,55.0,499.0,188.0
7645,Rabi       ,Jowar,36.0,35.0,45.0,75.0,354.0
7646,Rabi       ,Maize,37.0,40.0,46.0,45181.0,364972.0
7647,Rabi       ,Moong(Green Gram),36.0,41.0,50.0,2727.0,1274.0
7648,Rabi       ,Rice,37.0,42.0,55.0,195014.0,821789.0
